state_id,state,district_id,district,discom_id,tariff_id,consumer_category,slab_from,slab_to,slab_unit,rate_rs_per_unit,rate_unit,tariff_year,effective_from,official_source,data_status,notes
UP,Uttar Pradesh,UP_CHITRAKOOT,Chitrakoot,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_CHITRAKOOT,Chitrakoot,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_CHITRAKOOT,Chitrakoot,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_DEORIA,Deoria,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_DEORIA,Deoria,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_DEORIA,Deoria,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_DEORIA,Deoria,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_DEORIA,Deoria,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAH,Etah,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAH,Etah,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAH,Etah,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAH,Etah,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAH,Etah,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAWAH,Etawah,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAWAH,Etawah,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAWAH,Etawah,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAWAH,Etawah,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_ETAWAH,Etawah,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FARRUKHABAD,Farrukhabad,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FARRUKHABAD,Farrukhabad,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FARRUKHABAD,Farrukhabad,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FARRUKHABAD,Farrukhabad,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FARRUKHABAD,Farrukhabad,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FATEHPUR,Fatehpur,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FATEHPUR,Fatehpur,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FATEHPUR,Fatehpur,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FATEHPUR,Fatehpur,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FATEHPUR,Fatehpur,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FIROZABAD,Firozabad,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FIROZABAD,Firozabad,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FIROZABAD,Firozabad,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FIROZABAD,Firozabad,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_FIROZABAD,Firozabad,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GAUTAM_BUDDHA_NAGAR,Gautam Buddha Nagar,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GAUTAM_BUDDHA_NAGAR,Gautam Buddha Nagar,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GAUTAM_BUDDHA_NAGAR,Gautam Buddha Nagar,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GAUTAM_BUDDHA_NAGAR,Gautam Buddha Nagar,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GAUTAM_BUDDHA_NAGAR,Gautam Buddha Nagar,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIABAD,Ghaziabad,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIABAD,Ghaziabad,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIABAD,Ghaziabad,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIABAD,Ghaziabad,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIABAD,Ghaziabad,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIPUR,Ghazipur,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIPUR,Ghazipur,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIPUR,Ghazipur,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIPUR,Ghazipur,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GHAZIPUR,Ghazipur,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GONDA,Gonda,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GONDA,Gonda,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GONDA,Gonda,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GONDA,Gonda,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GONDA,Gonda,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GORAKHPUR,Gorakhpur,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GORAKHPUR,Gorakhpur,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GORAKHPUR,Gorakhpur,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GORAKHPUR,Gorakhpur,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_GORAKHPUR,Gorakhpur,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAMIRPUR,Hamirpur,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAMIRPUR,Hamirpur,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAMIRPUR,Hamirpur,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAMIRPUR,Hamirpur,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAMIRPUR,Hamirpur,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAPUR,Hapur,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAPUR,Hapur,UP_STATE_DISCOMS,UP_UP_STATE_030,HV-2 Large and Heavy Power,0,11,kV,7.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAPUR,Hapur,UP_STATE_DISCOMS,UP_UP_STATE_031,HV-2 Large and Heavy Power,11,66,kV,6.8,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAPUR,Hapur,UP_STATE_DISCOMS,UP_UP_STATE_032,HV-2 Large and Heavy Power,66,132,kV,6.4,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HAPUR,Hapur,UP_STATE_DISCOMS,UP_UP_STATE_033,HV-2 Large and Heavy Power,132,ABOVE,kV,6.1,Rs/kVAh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UP,Uttar Pradesh,UP_HARDOI,Hardoi,UP_STATE_DISCOMS,UP_UP_STATE_029,LMV-6 Small and Medium Power,0,75,kW,7.3,Rs/kWh,2026-27,2026-04-01,https://www.uperc.org/App_File/UPPCLTariffOrder-pdf72202630151PM.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
